Order Number,Sales Date,Sales Channel,Currency,Salesteamindex,Storeindex,Productindex,Order qty,unit price,unit cost,Revenue,Profit,Month Number,Month name
SO10412,2022-03-22,Wholesale,USD,23,345,37,5,559.7968969,399.8549264,2798.984485,799.7098528,3,Mar
SO10413,2022-03-22,Wholesale,USD,12,134,12,10,279.5134172,199.6524408,2795.134172,798.6097634,3,Mar
SO10414,2022-05-16,In-Store,USD,15,115,23,4,164.9350845,117.8107746,659.7403378,188.4972394,5,May
SO10415,2022-05-17,Distributor,USD,26,361,1,3,462.8938985,330.638499,1388.681696,396.7661988,5,May
SO10416,2022-01-11,Distributor,USD,18,322,9,2,426.5335085,304.6667918,853.0670171,243.7334335,1,Jan
SO10417,2022-04-22,Online,USD,6,58,2,2,311.5040218,222.5028727,623.0080436,178.0022982,4,Apr
SO10418,2022-01-22,Online,USD,23,130,18,7,295.6119522,211.1513944,2069.283665,591.2239044,1,Jan
SO10419,2022-05-07,Distributor,USD,9,309,1,5,518.1672505,370.1194646,2590.836252,740.2389292,5,May
SO10420,2022-03-14,Online,USD,24,218,26,9,547.0515876,390.751134,4923.464288,1406.704082,3,Mar
SO10421,2022-01-10,Wholesale,USD,26,145,12,5,218.1853804,155.8467003,1090.926902,311.6934006,1,Jan
SO10422,2022-04-20,Online,USD,11,279,5,7,397.1110893,283.6507781,2779.777625,794.2221787,4,Apr
SO10423,2022-04-14,Wholesale,USD,14,197,42,8,373.2902003,266.6358574,2986.321602,853.2347435,4,Apr
SO10424,2022-02-28,Distributor,USD,10,8,45,7,628.0716541,448.6226101,4396.501579,1256.143308,2,Feb
SO10425,2022-02-05,In-Store,USD,26,301,9,5,159.2084329,113.7203092,796.0421643,227.4406184,2,Feb
SO10426,2022-04-26,Wholesale,USD,19,219,10,4,648.0421761,462.8872687,2592.168705,740.6196299,4,Apr
SO10427,2022-01-25,In-Store,USD,22,341,5,10,525.7462075,375.5330054,5257.462075,1502.132022,1,Jan
SO10428,2022-03-08,Wholesale,USD,24,145,43,5,586.2058296,418.7184497,2931.029148,837.4368995,3,Mar
SO10429,2022-05-10,In-Store,USD,25,112,38,4,165.5493144,118.2495103,662.1972578,189.1992165,5,May
SO10430,2022-04-26,Wholesale,USD,24,212,2,6,611.0393068,436.4566477,3666.235841,1047.495954,4,Apr
SO10431,2022-05-01,In-Store,USD,1,345,35,6,314.9454895,224.9610639,1889.672937,539.9065534,5,May
SO10432,2022-05-11,In-Store,USD,7,277,42,2,305.2859623,218.0614017,610.5719247,174.4491213,5,May
SO10433,2022-05-10,Distributor,USD,16,105,16,2,366.5249807,261.8035577,733.0499614,209.4428461,5,May
SO10434,2022-02-11,Wholesale,USD,8,257,13,9,555.7141145,396.9386532,5001.427031,1428.979152,2,Feb
SO10435,2022-01-05,In-Store,USD,8,234,34,2,466.3656462,333.1183187,932.7312924,266.494655,1,Jan
SO10436,2022-01-28,Wholesale,USD,12,265,2,5,520.941752,372.1012514,2604.70876,744.2025028,1,Jan
SO10437,2022-01-27,Online,USD,6,173,41,3,340.0588326,242.8991661,1020.176498,291.4789994,1,Jan
SO10438,2022-04-26,Distributor,USD,5,52,47,10,401.8588969,287.0420692,4018.588969,1148.168277,4,Apr
SO10439,2022-03-14,Distributor,USD,20,203,1,3,249.9422856,178.530204,749.8268568,214.2362448,3,Mar
SO10440,2022-02-12,Distributor,USD,1,183,11,8,323.4288747,231.0206248,2587.430998,739.2659994,2,Feb
SO10441,2022-04-21,Online,USD,20,296,16,8,592.1963412,422.9973866,4737.57073,1353.591637,4,Apr
SO10442,2022-04-28,Wholesale,USD,2,144,29,5,290.8997401,207.7855286,1454.4987,415.5710573,4,Apr
SO10443,2022-04-03,Distributor,USD,25,101,12,6,274.7096484,196.2211775,1648.257891,470.9308259,4,Apr
SO10444,2022-04-07,Online,USD,7,55,16,9,296.7071085,211.9336489,2670.363976,762.9611361,4,Apr
SO10445,2022-04-07,Wholesale,USD,25,242,36,1,153.8706731,109.9076237,153.8706731,43.96304946,4,Apr
SO10446,2022-02-17,In-Store,USD,1,242,22,8,280.5996448,200.4283177,2244.797158,641.3706166,2,Feb
SO10447,2022-03-14,Wholesale,USD,16,94,29,9,398.6912332,284.7794523,3588.221099,1025.206028,3,Mar
SO10448,2022-05-13,In-Store,USD,18,42,33,10,271.7684577,194.1203269,2717.684577,776.4813076,5,May
SO10449,2022-04-07,Distributor,USD,20,104,30,2,314.9183151,224.9416537,629.8366302,179.9533229,4,Apr
SO10450,2022-03-10,Distributor,USD,12,179,16,8,165.0116504,117.8654646,1320.093204,377.1694867,3,Mar
SO10451,2022-05-12,Online,USD,22,336,39,3,269.0404213,192.1717295,807.1212639,230.6060754,5,May
SO10452,2022-03-14,Wholesale,USD,22,353,43,7,211.2152781,150.8680558,1478.506947,422.4305563,3,Mar
SO10453,2022-05-01,Online,USD,6,192,32,6,467.3446993,333.8176424,2804.068196,801.1623417,5,May
SO10454,2022-02-17,In-Store,USD,20,245,16,1,421.6819607,301.2014005,421.6819607,120.4805602,2,Feb
SO10455,2022-03-27,Online,USD,9,346,26,3,488.4311019,348.8793585,1465.293306,418.6552302,3,Mar
SO10456,2022-05-09,Distributor,USD,7,156,41,2,217.0884025,155.0631446,434.176805,124.0505157,5,May
SO10457,2022-03-15,Online,USD,4,277,38,7,586.8398282,419.1713059,4107.878797,1173.679656,3,Mar
SO10458,2022-01-12,Wholesale,USD,16,136,7,7,278.1030682,198.6450487,1946.721478,556.2061365,1,Jan
SO10459,2022-01-02,Wholesale,USD,5,328,41,7,399.6982968,285.4987835,2797.888078,799.3965937,1,Jan
SO10460,2022-03-26,Wholesale,USD,22,237,1,10,162.9452648,116.3894749,1629.452648,465.5578995,3,Mar
SO10461,2022-03-26,Online,USD,14,39,13,9,332.5438995,237.5313568,2992.895095,855.1128844,3,Mar
SO10462,2022-03-17,Distributor,USD,10,195,13,9,412.4168798,294.5834856,3711.751918,1060.500548,3,Mar
SO10463,2022-01-05,Wholesale,USD,9,6,11,2,504.7287861,360.5205615,1009.457572,288.4164492,1,Jan
SO10464,2022-05-10,In-Store,USD,6,258,41,2,453.1880257,323.7057327,906.3760514,258.9645861,5,May
SO10465,2022-05-06,In-Store,USD,25,329,6,1,276.0629312,197.187808,276.0629312,78.87512321,5,May
SO10466,2022-03-13,In-Store,USD,18,185,38,4,268.3678411,191.6913151,1073.471364,306.7061041,3,Mar
SO10467,2022-01-02,Distributor,USD,2,117,23,2,499.6017321,356.8583801,999.2034642,285.486704,1,Jan
SO10468,2022-03-08,Wholesale,USD,17,141,33,7,402.6416974,287.6012124,2818.491882,805.2833948,3,Mar
SO10469,2022-04-23,Wholesale,USD,7,126,47,1,249.7343869,178.3817049,249.7343869,71.35268196,4,Apr
SO10470,2022-05-25,Distributor,USD,7,345,12,5,505.5060622,361.0757587,2527.530311,722.1515174,5,May
SO10471,2022-01-25,Online,USD,25,333,9,10,440.9793053,314.9852181,4409.793053,1259.940872,1,Jan
SO10472,2022-03-15,Online,USD,25,66,33,1,248.3822687,177.4159062,248.3822687,70.96636248,3,Mar
SO10473,2022-02-25,Wholesale,USD,13,193,45,2,325.1428,232.2448572,650.2856001,185.7958857,2,Feb
SO10474,2022-01-12,Online,USD,9,343,33,4,564.6404418,403.3146013,2258.561767,645.303362,1,Jan
SO10475,2022-01-19,Wholesale,USD,20,205,8,3,534.747309,381.9623636,1604.241927,458.3548363,1,Jan
SO10476,2022-05-16,Distributor,USD,22,210,7,6,280.8148298,200.5820213,1684.888979,481.3968511,5,May
SO10477,2022-03-24,Wholesale,USD,4,208,36,7,413.8853998,295.6324284,2897.197798,827.7707995,3,Mar
SO10478,2022-03-27,Wholesale,USD,17,153,7,2,366.541793,261.8155664,733.083586,209.4524531,3,Mar
SO10479,2022-04-27,Distributor,USD,2,203,19,8,548.9058042,392.0755744,4391.246434,1254.641838,4,Apr
SO10480,2022-05-03,Online,USD,10,196,42,10,601.0016978,429.286927,6010.016978,1717.147708,5,May
SO10481,2022-03-05,In-Store,USD,16,39,16,7,494.5877354,353.2769538,3462.114147,989.1754707,3,Mar
SO10482,2022-02-26,Wholesale,USD,11,288,12,6,632.8959678,452.0685485,3797.375807,1084.964516,2,Feb
SO10483,2022-02-22,Wholesale,USD,11,274,4,1,353.7097347,252.6498105,353.7097347,101.0599242,2,Feb
SO10484,2022-02-28,Online,USD,18,111,12,6,502.240541,358.7432436,3013.443246,860.9837845,2,Feb
SO10485,2022-01-10,Distributor,USD,23,363,17,9,464.1693015,331.549501,4177.523713,1193.578204,1,Jan
SO10486,2022-03-25,In-Store,USD,2,295,5,2,326.5069824,233.2192732,653.0139649,186.5754185,3,Mar
SO10487,2022-04-17,In-Store,USD,15,333,43,7,587.0595523,419.3282516,4109.416866,1174.119105,4,Apr
SO10488,2022-05-04,Distributor,USD,6,145,42,3,481.8925045,344.2089318,1445.677513,413.0507181,5,May
SO10489,2022-03-13,In-Store,USD,11,86,19,3,615.359163,439.5422593,1846.077489,527.4507111,3,Mar
SO10490,2022-03-07,Online,USD,9,275,21,3,228.750142,163.3929586,686.2504259,196.0715503,3,Mar
SO10491,2022-05-26,Distributor,USD,7,105,33,2,439.1418412,313.6727437,878.2836825,250.938195,5,May
SO10492,2022-03-30,Distributor,USD,19,320,7,6,370.4603348,264.6145248,2222.762009,635.0748596,3,Mar
SO10493,2022-04-27,In-Store,USD,13,81,45,6,235.4615802,168.186843,1412.769481,403.6484232,4,Apr
SO10494,2022-05-28,Wholesale,USD,22,288,4,1,630.2751657,450.1965469,630.2751657,180.0786188,5,May
SO10495,2022-02-15,Distributor,USD,23,163,11,4,572.319944,408.79996,2289.279776,654.079936,2,Feb
SO10496,2022-05-30,Wholesale,USD,22,313,27,5,591.9165051,422.7975036,2959.582525,845.5950073,5,May
SO10497,2022-04-08,In-Store,USD,14,57,46,4,338.3716337,241.6940241,1353.486535,386.7104385,4,Apr
SO10498,2022-03-05,Online,USD,15,225,20,8,649.9593118,464.2566513,5199.674495,1485.621284,3,Mar
SO10499,2022-01-03,Online,USD,13,125,12,9,154.2745855,110.1961325,1388.47127,396.7060771,1,Jan
SO10500,2022-05-13,Wholesale,USD,2,104,30,1,543.2813401,388.0581001,543.2813401,155.22324,5,May
SO10501,2022-01-09,Online,USD,24,279,27,3,509.8408493,364.1720352,1529.522548,437.0064423,1,Jan
SO10502,2022-02-01,Distributor,USD,19,132,21,3,184.1105028,131.507502,552.3315085,157.8090024,2,Feb
SO10503,2022-05-18,In-Store,USD,10,239,43,3,529.3944989,378.1389278,1588.183497,453.7667133,5,May
SO10504,2022-04-20,Online,USD,12,347,37,5,606.4511411,433.1793865,3032.255706,866.358773,4,Apr
SO10505,2022-01-29,In-Store,USD,21,90,47,4,386.9928233,276.4234452,1547.971293,442.2775123,1,Jan
SO10506,2022-01-10,Wholesale,USD,2,266,38,1,477.9204501,341.3717501,477.9204501,136.5487,1,Jan
SO10507,2022-05-03,Wholesale,USD,12,127,11,8,498.4170497,356.0121784,3987.336398,1139.238971,5,May
SO10508,2022-05-06,Wholesale,USD,4,271,34,1,277.2763109,198.0545078,277.2763109,79.22180312,5,May
SO10509,2022-04-10,In-Store,USD,12,181,34,10,261.0888471,186.4920336,2610.888471,745.9681346,4,Apr
SO10510,2022-03-09,Wholesale,USD,5,133,14,3,313.1677791,223.6912708,939.5033373,268.4295249,3,Mar
SO10511,2022-03-06,Distributor,USD,2,193,1,7,240.3188615,171.6563297,1682.232031,480.6377231,3,Mar
SO10512,2022-05-16,In-Store,USD,19,62,40,3,427.8894789,305.6353421,1283.668437,366.7624105,5,May
SO10513,2022-05-30,In-Store,USD,17,194,2,6,302.5435326,216.1025233,1815.261195,518.6460558,5,May
SO10514,2022-01-26,In-Store,USD,2,192,18,4,337.1711544,240.8365388,1348.684618,385.3384621,1,Jan
SO10515,2022-03-05,Online,USD,6,182,42,1,349.4564407,249.6117434,349.4564407,99.84469736,3,Mar
SO10516,2022-04-21,Online,USD,1,52,7,1,183.2836261,130.9168758,183.2836261,52.36675031,4,Apr
SO10517,2022-02-09,Wholesale,USD,10,75,33,8,412.1904368,294.4217406,3297.523494,942.1495698,2,Feb
SO10518,2022-02-08,In-Store,USD,3,350,7,10,502.9924046,359.280289,5029.924046,1437.121156,2,Feb
SO10519,2022-04-23,Distributor,USD,22,33,31,7,496.9568015,354.9691439,3478.69761,993.9136029,4,Apr
SO10520,2022-02-19,Distributor,USD,7,354,2,10,436.1402099,311.5287214,4361.402099,1246.114885,2,Feb
SO10521,2022-01-17,Wholesale,USD,19,62,40,2,197.7976872,141.2840623,395.5953745,113.0272498,1,Jan
SO10522,2022-01-19,In-Store,USD,5,8,21,2,640.8896474,457.7783195,1281.779295,366.2226556,1,Jan
SO10523,2022-01-29,Online,USD,8,94,37,5,221.3580907,158.1129219,1106.790453,316.2258439,1,Jan
SO10524,2022-01-11,Distributor,USD,2,223,38,7,472.9072895,337.7909211,3310.351027,945.814579,1,Jan
SO10525,2022-05-15,In-Store,USD,7,22,12,8,578.8336067,413.4525762,4630.668853,1323.048244,5,May
SO10526,2022-05-27,Online,USD,4,44,13,9,153.0204145,109.3002961,1377.18373,393.4810658,5,May
SO10527,2022-02-09,Wholesale,USD,6,322,18,9,345.5002132,246.7858666,3109.501919,888.4291197,2,Feb
SO10528,2022-02-13,In-Store,USD,5,86,2,1,236.1276505,168.6626075,236.1276505,67.465043,2,Feb
SO10529,2022-01-31,Online,USD,7,355,36,1,506.4823381,361.7730987,506.4823381,144.7092395,1,Jan
SO10530,2022-02-28,In-Store,USD,7,112,19,3,338.3947767,241.7105548,1015.18433,290.0526657,2,Feb
SO10531,2022-02-01,Distributor,USD,20,315,8,4,510.6654566,364.7610404,2042.661826,583.6176647,2,Feb
SO10532,2022-01-03,Online,USD,5,348,17,5,207.0169301,147.8692358,1035.084651,295.7384716,1,Jan
SO10533,2022-03-16,Wholesale,USD,16,46,1,2,321.90947,229.9353357,643.81894,183.9482686,3,Mar
SO10534,2022-02-14,Wholesale,USD,8,67,14,9,330.0784689,235.7703349,2970.70622,848.7732058,2,Feb
SO10535,2022-03-01,Online,USD,18,161,39,10,342.9691163,244.9779402,3429.691163,979.9117608,3,Mar
SO10536,2022-01-02,Wholesale,USD,14,304,24,1,411.2917421,293.7798158,411.2917421,117.5119263,1,Jan
SO10537,2022-01-16,Wholesale,USD,16,319,16,4,229.777661,164.1269007,919.1106441,262.6030412,1,Jan
SO10538,2022-01-04,Distributor,USD,15,17,11,10,171.646015,122.6042965,1716.46015,490.4171859,1,Jan
SO10539,2022-05-10,Online,USD,3,290,29,2,244.0001205,174.2858003,488.0002409,139.4286403,5,May
SO10540,2022-05-29,In-Store,USD,17,65,28,10,552.2478018,394.4627156,5522.478018,1577.850862,5,May
SO10541,2022-02-28,Online,USD,8,311,47,6,400.0122651,285.7230465,2400.073591,685.7353117,2,Feb
SO10542,2022-04-23,In-Store,USD,11,103,33,10,511.8838531,365.6313236,5118.838531,1462.525295,4,Apr
SO10543,2022-01-17,Online,USD,6,306,6,3,302.7116552,216.2226109,908.1349656,259.467133,1,Jan
SO10544,2022-01-26,Wholesale,USD,20,19,28,9,269.0880511,192.2057508,2421.79246,691.9407028,1,Jan
SO10545,2022-02-09,Online,USD,21,169,31,8,192.8169567,137.7263976,1542.535654,440.7244725,2,Feb
SO10546,2022-01-20,Distributor,USD,17,364,1,5,420.7434601,300.5310429,2103.7173,601.0620858,1,Jan
SO10547,2022-02-10,In-Store,USD,13,117,21,6,334.5617893,238.9727067,2007.370736,573.534496,2,Feb
SO10548,2022-01-08,In-Store,USD,10,6,4,6,522.5007834,373.2148453,3135.004701,895.7156288,1,Jan
SO10549,2022-05-01,Distributor,USD,3,210,4,6,514.9393553,367.8138252,3089.636132,882.7531805,5,May
SO10550,2022-01-28,Online,USD,17,328,12,10,340.5444771,243.2460551,3405.444771,972.9842203,1,Jan
SO10551,2022-02-22,Online,USD,22,54,20,8,546.9040995,390.6457854,4375.232796,1250.066513,2,Feb
SO10552,2022-03-01,Distributor,USD,10,60,16,5,596.4877689,426.0626921,2982.438844,852.1253841,3,Mar
SO10553,2022-02-12,Wholesale,USD,1,170,3,2,289.1866509,206.5618935,578.3733019,165.2495148,2,Feb
SO10554,2022-03-04,Distributor,USD,11,170,18,10,152.4278344,108.8770246,1524.278344,435.5080983,3,Mar
SO10555,2022-05-07,Distributor,USD,10,354,12,9,325.6282952,232.5916395,2930.654657,837.3299021,5,May
SO10556,2022-03-20,Distributor,USD,11,141,26,9,235.442379,168.1731279,2118.981411,605.4232603,3,Mar
SO10557,2022-02-20,Online,USD,7,11,28,9,564.1912288,402.9937349,5077.721059,1450.777446,2,Feb
SO10558,2022-02-09,Wholesale,USD,26,117,28,1,374.0588762,267.1849115,374.0588762,106.8739646,2,Feb
SO10559,2022-03-27,In-Store,USD,3,358,17,4,153.0508438,109.3220313,612.2033751,174.91525,3,Mar
SO10560,2022-04-29,In-Store,USD,6,322,14,10,403.4777119,288.1983657,4034.777119,1152.793463,4,Apr
SO10561,2022-03-02,Wholesale,USD,1,89,21,1,232.4262945,166.0187818,232.4262945,66.40751272,3,Mar
SO10562,2022-04-11,In-Store,USD,1,318,1,3,476.5804857,340.4146326,1429.741457,408.4975592,4,Apr
SO10563,2022-04-22,Distributor,USD,1,9,18,8,645.0555952,460.7539966,5160.444762,1474.412789,4,Apr
SO10564,2022-02-28,Online,USD,16,335,19,1,161.0047174,115.0033695,161.0047174,46.00134781,2,Feb
SO10565,2022-03-14,In-Store,USD,20,310,34,3,390.4714989,278.9082135,1171.414497,334.6898562,3,Mar
SO10566,2022-01-01,Distributor,USD,20,68,29,4,332.8162104,237.7258646,1331.264842,380.3613833,1,Jan
SO10567,2022-02-11,Wholesale,USD,14,340,29,8,210.4844075,150.3460053,1683.87526,481.1072171,2,Feb
SO10568,2022-02-27,Wholesale,USD,5,313,43,9,179.5603216,128.2573725,1616.042894,461.7265412,2,Feb
SO10569,2022-01-03,Online,USD,22,113,42,10,307.5285632,219.6632594,3075.285632,878.6530377,1,Jan
SO10570,2022-02-04,Wholesale,USD,3,66,12,1,287.7233866,205.5167047,287.7233866,82.2066819,2,Feb
SO10571,2022-03-02,Wholesale,USD,24,18,22,8,350.7777713,250.5555509,2806.22217,801.777763,3,Mar
SO10572,2022-05-12,In-Store,USD,25,155,15,7,369.8855524,264.203966,2589.198867,739.7711048,5,May
SO10573,2022-01-22,Online,USD,2,12,47,9,533.1869039,380.8477885,4798.682135,1371.052039,1,Jan
SO10574,2022-02-05,In-Store,USD,3,350,7,10,352.096265,251.4973321,3520.96265,1005.989328,2,Feb
SO10575,2022-03-11,Distributor,USD,6,49,18,2,563.8654352,402.7610251,1127.73087,322.2088201,3,Mar
SO10576,2022-04-09,Wholesale,USD,15,78,7,9,641.2536643,458.0383316,5771.282978,1648.937994,4,Apr
SO10577,2022-01-20,Wholesale,USD,25,296,5,3,619.4392578,442.4566127,1858.317773,530.9479353,1,Jan
SO10578,2022-03-22,In-Store,USD,11,170,21,2,523.5191349,373.9422392,1047.03827,299.1537914,3,Mar
SO10579,2022-01-04,Wholesale,USD,8,135,41,5,387.3070305,276.6478789,1936.535152,553.2957579,1,Jan
SO10580,2022-05-11,Online,USD,6,166,30,8,283.0482631,202.1773308,2264.386105,646.9674585,5,May
SO10581,2022-01-14,Online,USD,14,183,44,8,474.9473071,339.2480765,3799.578456,1085.593845,1,Jan
SO10582,2022-01-18,In-Store,USD,13,149,11,3,230.56945,164.6924643,691.7083501,197.6309572,1,Jan
SO10583,2022-01-25,Online,USD,6,269,41,8,564.6826964,403.3447831,4517.461571,1290.703306,1,Jan
SO10584,2022-01-11,Wholesale,USD,16,9,40,6,477.5914314,341.1367367,2865.548588,818.7281681,1,Jan
SO10585,2022-05-18,Wholesale,USD,4,8,44,3,341.5573041,243.9695029,1024.671912,292.7634035,5,May
SO10586,2022-04-01,Online,USD,8,131,26,7,407.2709531,290.9078236,2850.896671,814.5419061,4,Apr
SO10587,2022-01-11,Wholesale,USD,19,208,13,5,329.2337049,235.166932,1646.168524,470.3338641,1,Jan
SO10588,2022-03-14,Online,USD,8,269,42,8,425.2218533,303.7298952,3401.774826,971.9356646,3,Mar
SO10589,2022-03-15,Online,USD,23,196,18,4,395.0656967,282.1897833,1580.262787,451.5036533,3,Mar
SO10590,2022-04-06,In-Store,USD,5,59,39,5,181.7968007,129.8548577,908.9840037,259.7097153,4,Apr
SO10591,2022-05-14,Online,USD,4,143,38,6,323.7530857,231.2522041,1942.518514,555.0052897,5,May
SO10592,2022-03-20,Distributor,USD,2,299,18,3,608.6229393,434.730671,1825.868818,521.6768052,3,Mar
SO10593,2022-01-26,Distributor,USD,21,325,42,2,471.2347528,336.596252,942.4695057,269.2770016,1,Jan
SO10594,2022-03-20,Wholesale,USD,4,210,27,10,203.4226888,145.3019206,2034.226888,581.2076824,3,Mar
SO10595,2022-04-26,Online,USD,12,366,3,3,635.7262514,454.0901796,1907.178754,544.9082155,4,Apr
SO10596,2022-03-22,Wholesale,USD,21,259,15,7,170.4009519,121.7149656,1192.806663,340.8019037,3,Mar
SO10597,2022-03-04,Online,USD,20,120,4,9,418.058186,298.61299,3762.523674,1075.006764,3,Mar
SO10598,2022-01-18,Distributor,USD,24,57,9,3,583.7299773,416.9499838,1751.189932,500.3399805,1,Jan
SO10599,2022-01-30,Online,USD,16,284,43,2,460.7216225,329.0868732,921.4432451,263.2694986,1,Jan
SO10600,2022-05-10,Distributor,USD,14,21,1,10,427.9131296,305.6522354,4279.131296,1222.608942,5,May
SO10601,2022-05-06,Online,USD,10,171,27,1,573.2767798,409.4834142,573.2767798,163.7933657,5,May
SO10602,2022-05-26,Distributor,USD,25,149,7,10,466.0588149,332.8991535,4660.588149,1331.596614,5,May
SO10603,2022-04-01,Online,USD,2,103,45,7,396.0312522,282.8794659,2772.218765,792.0625044,4,Apr
SO10604,2022-01-07,Online,USD,15,2,19,8,497.3458128,355.2470091,3978.766502,1136.790429,1,Jan
SO10605,2022-02-17,In-Store,USD,4,168,8,2,363.1440133,259.388581,726.2880267,207.5108648,2,Feb
SO10606,2022-04-15,Wholesale,USD,1,59,19,10,225.2112647,160.8651891,2252.112647,643.4607564,4,Apr
SO10607,2022-01-24,Online,USD,19,28,21,10,350.5614515,250.4010368,3505.614515,1001.604147,1,Jan
SO10608,2022-02-28,Wholesale,USD,4,251,25,2,558.0425684,398.6018346,1116.085137,318.8814677,2,Feb
SO10609,2022-03-17,Distributor,USD,1,173,13,9,533.4416859,381.0297756,4800.975173,1371.707192,3,Mar
SO10610,2022-04-11,Online,USD,19,83,45,7,285.4044288,203.8603063,1997.831002,570.8088577,4,Apr
SO10611,2022-05-09,In-Store,USD,23,295,17,2,585.9734142,418.5524387,1171.946828,334.841951,5,May
SO10612,2022-04-19,Distributor,USD,4,361,14,1,232.082315,165.7730821,232.082315,66.30923285,4,Apr
SO10613,2022-03-20,In-Store,USD,26,143,32,8,495.745542,354.1039586,3965.964336,1133.132667,3,Mar
SO10614,2022-05-08,Online,USD,10,101,40,4,564.4735733,403.1954095,2257.894293,645.1126552,5,May
SO10615,2022-05-08,In-Store,USD,17,186,32,3,378.0738421,270.0527444,1134.221526,324.0632932,5,May
SO10616,2022-02-26,In-Store,USD,1,212,27,6,596.1074474,425.7910338,3576.644684,1021.898481,2,Feb
SO10617,2022-05-16,Wholesale,USD,2,276,19,4,307.9408967,219.9577833,1231.763587,351.9324534,5,May
SO10618,2022-05-25,Distributor,USD,5,361,11,7,544.3252534,388.8037524,3810.276774,1088.650507,5,May
SO10619,2022-01-06,Online,USD,12,79,47,5,310.4555696,221.7539783,1552.277848,443.5079565,1,Jan
SO10620,2022-03-15,Wholesale,USD,7,68,17,8,306.4019623,218.8585445,2451.215698,700.3473424,3,Mar
SO10621,2022-04-28,Wholesale,USD,14,359,1,6,274.9882602,196.4201859,1649.929561,471.4084461,4,Apr
SO10622,2022-05-12,In-Store,USD,15,156,37,9,468.6404382,334.7431701,4217.763944,1205.075413,5,May
SO10623,2022-05-11,In-Store,USD,26,286,18,10,184.3881889,131.7058492,1843.881889,526.8233969,5,May
SO10624,2022-03-19,In-Store,USD,17,28,15,10,366.2195828,261.5854163,3662.195828,1046.341665,3,Mar
SO10625,2022-02-28,Online,USD,11,294,1,5,173.9389631,124.2421165,869.6948156,248.484233,2,Feb
SO10626,2022-02-07,Wholesale,USD,25,260,16,7,160.8276361,114.8768829,1125.793453,321.6552722,2,Feb
SO10627,2022-03-07,In-Store,USD,5,342,18,2,560.9586752,400.684768,1121.91735,320.5478144,3,Mar
SO10628,2022-05-28,Wholesale,USD,9,315,30,7,501.3618836,358.1156312,3509.533185,1002.723767,5,May
SO10629,2022-04-17,In-Store,USD,1,359,24,6,608.2007813,434.4291295,3649.204688,1042.629911,4,Apr
SO10630,2022-03-02,Online,USD,14,318,37,6,472.2260195,337.3042996,2833.356117,809.5303191,3,Mar
